code,name,naverlink,fnlink,est_level,price,pegr,cur_per,est_price,est_price1,est_price2,disparity,disparity1,disparity2,rep_roe,is_cheap_comp_per,eps_level,eps,eps_expect,eps_expect_this_year_ratio,eps_list,eps증가율,eps증가율기하평균,EPS최근증가율,EPS증가율_ORG,EPS증가율_AVG,market_cap,trading_cnt,지배주주자본,최대주주지분율,ROE,PER,매출액,영업이익,자기주식수,배당수익률,True
A010240,흥국,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=010240"", ""A010240"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A010240&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""흥국"")",3,5250,0.0,5.24,10532,10409,10365,100.62,98.26,97.43,11.03,True,0,992.0,,,"[1070.0, 856.0, 992.0, nan]","[-20.0, 15.9, nan]",0.0,64.0,"[-27.9, 54.2, -20.0, 15.9, 64.0]",11.072713525866206,615.0,10371,"[993.0, 1092.0, 1183.0, nan]",53.27,"[13.77, 10.12, 10.73, nan]","[5.54, 6.21, 5.24, nan]",1370.0,149.0,220791.0,5.38,True
A192400,쿠쿠홀딩스,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=192400"", ""A192400"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A192400&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""쿠쿠홀딩스"")",3,24500,0.0,7.08,47008,44621,43784,91.87,82.12,78.71,11.93,True,0,4094.0,,,"[3659.0, 3861.0, 4094.0, nan]","[5.5, 6.0, nan]",0.0,18.1,"[-9.8, 11.5, 5.5, 6.0, 18.1]",5.84197264666475,8713.0,23454,"[10777.0, 11964.0, 13217.0, nan]",64.86,"[12.72, 12.08, 11.56, nan]","[4.48, 5.96, 7.08, nan]",9209.0,1140.0,4483800.0,5.34,True
A003780,진양산업,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=003780"", ""A003780"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A003780&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""진양산업"")",3,4785,0.0,12.61,6419,5749,5514,34.14,20.14,15.24,13.42,False,0,534.0,,,"[654.0, 773.0, 534.0, nan]","[18.2, -30.9, nan]",0.0,-9.4,"[-1.0, 38.5, 18.2, -30.9, -9.4]",0.2909483277879321,622.0,1105604,"[570.0, 644.0, 671.0, nan]",51.21,"[15.7, 16.55, 10.57, nan]","[10.53, 11.19, 12.61, nan]",907.0,84.0,,5.31,True
A036030,케이티알파,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=036030"", ""A036030"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036030&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""케이티알파"")",3,4530,0.0,6.11,6580,6368,6294,45.25,40.58,38.95,11.48,True,0,890.0,,,"[332.0, 401.0, 890.0, nan]","[20.8, 121.9, nan]",0.0,5.6,"[nan, 140.2, 20.9, 121.8, 5.6]",0.0,2221.0,69110,"[2443.0, 2613.0, 3031.0, nan]",72.97,"[6.92, 7.78, 15.47, nan]","[18.05, 8.77, 6.11, nan]",3959.0,442.0,142.0,5.15,True
A284740,쿠쿠홈시스,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=284740"", ""A284740"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A284740&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""쿠쿠홈시스"")",3,21800,0.0,4.52,58824,53254,51302,169.84,144.28,135.33,13.12,True,0,5327.0,,,"[4990.0, 5662.0, 5327.0, nan]","[13.5, -5.9, nan]",0.0,14.2,"[0.7, -2.4, 13.5, -5.9, 14.2]",3.692220670123847,4891.0,13317,"[8069.0, 9584.0, 10846.0, nan]",70.09,"[14.85, 14.39, 11.7, nan]","[4.3, 3.65, 4.52, nan]",11213.0,1694.0,14950.0,4.99,True
A023760,한국캐피탈,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=023760"", ""A023760"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A023760&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국캐피탈"")",3,750,0.0,2.52,2973,2673,2568,296.45,256.43,242.4,13.31,False,0,319.0,,,"[210.0, 257.0, 319.0, nan]","[22.4, 24.1, nan]",0.0,,[],27.902610258497695,2367.0,304907,"[6120.0, 6737.0, 7541.0, nan]",80.5,"[12.39, 12.62, 14.08, nan]","[2.8, 2.13, 2.52, nan]",1747.0,1279.0,2719001.0,4.98,True
A111380,동인기연,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=111380"", ""A111380"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A111380&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""동인기연"")",3,13050,-2.24,7.3,27786,26667,26275,112.92,104.35,101.34,11.67,True,1,1880.0,3585.0,90.7,"[3960.0, 2836.0, 1880.0, 3585.0]","[-28.4, -33.7, 90.7]",-3.263044631396139,353.3,"[92.9, -30.1, -28.4, -33.7, 353.3]",23.74405249548861,800.0,7656,"[1318.0, 1486.0, 1522.0, 1687.0]",68.52,"[22.27, 12.39, 7.66, 13.69]","[5.37, 6.44, 7.3, 3.64]",2441.0,226.0,202778.0,4.95,True
A134380,미원화학,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=134380"", ""A134380"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A134380&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""미원화학"")",2,10400,0.0,8.25,13139,10909,10128,26.34,4.9,-2.62,15.83,False,0,1124.0,,,"[992.0, 1225.0, 1124.0, nan]","[23.5, -8.2, nan]",0.0,45.9,"[43.3, 34.2, 23.5, -8.2, 45.9]",26.041257485914837,2287.0,3754,"[1445.0, 1624.0, 1736.0, nan]",55.34,"[15.74, 17.55, 14.72, nan]","[7.18, 6.44, 8.25, nan]",2845.0,292.0,2605150.0,4.85,True
A194370,제이에스코퍼레이션,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=194370"", ""A194370"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A194370&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제이에스코퍼레이션"")",3,10400,-0.98,4.86,36068,26533,23192,246.81,155.13,123.0,21.41,True,1,2638.0,3536.0,34.0,"[4116.0, 3561.0, 2638.0, 3536.0]","[-13.5, -25.9, 34.0]",-4.943962885357611,-3.0,"[33.8, 69.9, -13.5, -25.9, -3.0]",7.164541059792895,3018.0,128174,"[3581.0, 4743.0, 5274.0, 6126.0]",56.18,"[35.78, 23.41, 15.29, 18.0]","[2.1, 1.99, 4.86, 2.94]",12882.0,1405.0,,4.68,True
A067280,멀티캠퍼스,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=067280"", ""A067280"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A067280&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""멀티캠퍼스"")",3,24750,0.0,7.02,49771,43973,41941,101.09,77.67,69.46,13.81,False,0,4417.0,,,"[5316.0, 5242.0, 4417.0, nan]","[-1.4, -15.7, nan]",0.0,-68.0,"[48.5, 4.1, -1.4, -15.7, -68.0]",-16.284412339779276,1467.0,11637,"[1936.0, 2163.0, 2305.0, nan]",62.46,"[17.37, 15.16, 11.72, nan]","[6.41, 5.7, 7.02, nan]",3308.0,319.0,,4.35,True
A353810,이지바이오,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=353810"", ""A353810"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A353810&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""이지바이오"")",1,6340,0.17,6.97,8418,5659,4692,32.78,-10.74,-25.99,28.03,True,3,834.0,1251.0,50.0,"[455.0, 573.0, 834.0, 1251.0]","[25.9, 45.5, 50.0]",40.064043827556816,107.5,"[-16.0, 70.2, 26.1, 45.4, 107.5]",40.316029550348546,2097.0,154556,"[628.0, 840.0, 1072.0, 1295.0]",51.53,"[27.57, 26.72, 29.06, 34.98]","[7.96, 7.34, 6.97, 5.07]",4769.0,450.0,,4.3,True
A090850,현대이지웰,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=090850"", ""A090850"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A090850&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""현대이지웰"")",3,5470,0.0,5.09,7176,5943,5511,31.19,8.65,0.75,15.92,True,0,1011.0,,,"[-22.0, 502.0, 1011.0, nan]","[-2381.8, 101.4, nan]",0.0,-20.8,"[-1.5, nan, nan, 101.3, -20.8]",0.0,1230.0,34194,"[875.0, 973.0, 1093.0, nan]",52.82,"[-0.59, 12.91, 23.24, nan]","[nan, 10.34, 5.09, nan]",1426.0,242.0,,4.28,True
A007340,DN오토모티브,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=007340"", ""A007340"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A007340&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""DN오토모티브"")",3,41250,-1.58,5.07,67034,51977,46700,62.51,26.0,13.21,18.65,True,1,4809.0,4985.0,3.7,"[5499.0, 5383.0, 4809.0, 4985.0]","[-2.1, -10.7, 3.7]",-3.2158361587209416,14.0,"[123.8, 51.9, -2.1, -10.7, 14.0]",27.64134493043462,24136.0,172858,"[11393.0, 17416.0, 20073.0, 22766.0]",52.16,"[27.29, 19.78, 15.02, 13.62]","[2.66, 3.41, 5.07, 8.27]",36757.0,5279.0,6748595.0,4.1,True
A010770,평화홀딩스,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=010770"", ""A010770"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A010770&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""평화홀딩스"")",3,4180,0.0,1.6,14314,11404,10385,242.43,172.83,148.44,17.44,True,0,2375.0,,,"[560.0, 107.0, 2375.0, nan]","[-80.9, 2119.6, nan]",0.0,219.6,"[nan, nan, -80.9, 2125.4, 219.6]",0.0,611.0,84255,"[1042.0, 954.0, 1274.0, nan]",52.07,"[8.0, 1.56, 31.18, nan]","[5.76, 23.66, 1.6, nan]",8837.0,349.0,236505.0,3.96,True
A383220,F&F,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=383220"", ""A383220"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A383220&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""F&F"")",2,73700,1.38,6.58,122676,84013,70463,66.45,13.99,-4.39,26.41,True,2,10404.0,12759.0,22.6,"[11096.0, 9408.0, 10404.0, 12759.0]","[-15.2, 10.6, 22.6]",4.764420841997374,138.0,"[95.7, -3.8, -15.2, 10.6, 138.0]",33.259680228602996,28232.0,122773,"[12905.0, 15622.0, 18787.0, 22661.0]",62.82,"[38.43, 25.27, 23.16, 23.58]","[8.04, 5.77, 6.58, 5.78]",19340.0,4686.0,825501.0,3.94,True
A025770,한국정보통신,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=025770"", ""A025770"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A025770&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국정보통신"")",3,7920,0.0,7.84,11224,10334,10023,41.72,30.48,26.55,12.68,True,0,978.0,,,"[804.0, 1164.0, 978.0, nan]","[44.8, -16.0, nan]",0.0,0.8,"[102.6, 37.8, 44.8, -16.0, 0.8]",27.902610258497695,2966.0,246066,"[2712.0, 3064.0, 3358.0, nan]",82.99,"[11.67, 15.09, 11.4, nan]","[11.81, 6.74, 7.84, nan]",8363.0,452.0,2299077.0,3.79,True
A408920,메쎄이상,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=408920"", ""A408920"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A408920&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""메쎄이상"")",1,3105,0.0,8.95,3327,2554,2283,7.16,-17.73,-26.46,19.13,False,0,359.0,,,"[123.0, 313.0, 359.0, nan]","[154.5, 14.7, nan]",0.0,63.3,"[70.1, -24.7, 154.2, 14.4, 63.3]",43.48860356451303,1342.0,33991,"[592.0, 696.0, 795.0, nan]",82.34,"[10.33, 21.04, 20.79, nan]","[19.38, 6.32, 8.95, nan]",728.0,190.0,872251.0,3.74,True
A092460,한라IMS,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=092460"", ""A092460"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A092460&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한라IMS"")",1,19430,0.0,11.41,20258,15651,14037,4.26,-19.45,-27.76,18.82,True,0,1490.0,,,"[4130.0, 802.0, 1490.0, nan]","[-80.6, 85.8, nan]",0.0,17.7,"[99.4, 788.2, -80.6, 85.8, 17.7]",49.68282290974844,3324.0,118231,"[1623.0, 1717.0, 1987.0, nan]",55.47,"[55.21, 8.22, 13.76, nan]","[1.61, 10.16, 11.41, nan]",1335.0,223.0,,3.65,True
A005440,현대지에프홀딩스,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=005440"", ""A005440"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005440&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""현대지에프홀딩스"")",3,12640,-0.07,3.15,52429,38469,33577,314.79,204.35,165.64,21.56,True,0,2643.0,1987.0,-24.8,"[11200.0, 4483.0, 2643.0, 1987.0]","[-60.0, -41.0, -24.8]",-43.803412018040454,-47.4,"[35.3, 1760.9, -60.0, -41.1, -47.4]",25.55568232876848,19706.0,193175,"[27025.0, 33698.0, 40001.0, 42700.0]",77.15,"[49.81, 23.02, 11.18, 7.49]","[0.32, 1.09, 3.15, 6.36]",80916.0,2741.0,3420585.0,3.61,True
A035150,백산,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=035150"", ""A035150"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A035150&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""백산"")",3,10270,0.86,8.21,23039,17696,15823,124.34,72.31,54.07,19.11,False,1,1590.0,2365.0,48.7,"[1798.0, 2757.0, 1590.0, 2365.0]","[53.3, -42.3, 48.7]",9.566127485011865,2.0,"[136.3, -3.9, 53.3, -42.3, 2.0]",15.425310052279828,2057.0,23016,"[2061.0, 2481.0, 2586.0, nan]",61.23,"[21.47, 26.75, 13.22, 18.41]","[5.92, 4.77, 8.21, 4.34]",5049.0,536.0,154908.0,3.45,True
A071200,인피니트헬스케어,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=071200"", ""A071200"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A071200&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""인피니트헬스케어"")",3,7290,0.0,5.5,13090,10305,9329,79.56,41.36,27.97,17.96,True,0,1082.0,,,"[675.0, 1549.0, 1082.0, nan]","[129.5, -30.1, nan]",0.0,,"[-99.4, 12411.0, 129.6, -30.1, nan]",0.0,1779.0,46784,"[1314.0, 1685.0, 1917.0, nan]",50.6,"[13.36, 25.21, 14.66, nan]","[7.78, 2.72, 5.5, nan]",1024.0,142.0,20005.0,3.36,True
A332370,아이디피,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=332370"", ""A332370"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A332370&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""아이디피"")",3,5100,0.27,6.55,8752,7173,6619,71.62,40.64,29.78,16.32,False,1,776.0,859.0,10.7,"[451.0, 864.0, 776.0, 859.0]","[91.6, -10.2, 10.7]",23.957598579272755,60.8,"[142.7, -42.1, 91.6, -10.2, 60.8]",31.20223861519731,677.0,43373,"[542.0, 623.0, 690.0, 792.0]",58.92,"[11.42, 19.69, 15.7, 15.39]","[7.54, 4.27, 6.55, 5.94]",491.0,109.0,1352282.0,3.35,True
A015760,한국전력,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=015760"", ""A015760"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A015760&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국전력"")",3,38100,0.0,3.55,88828,81478,78902,133.14,113.85,107.09,12.77,True,0,13311.0,8903.0,-33.1,"[-7512.0, 5439.0, 13311.0, 8903.0]","[-172.4, 144.7, -33.1]",0.0,7.1,"[nan, nan, nan, 144.7, 7.1]",0.0,244588.0,2208549,"[358450.0, 399152.0, 481699.0, 528257.0]",51.11,"[-12.63, 9.22, 19.4, 11.32]","[nan, 3.69, 3.55, 4.28]",974293.0,134906.0,,3.27,True
A009770,삼정펄프,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=009770"", ""A009770"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009770&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""삼정펄프"")",3,26250,0.0,2.48,127782,120864,118440,386.79,360.44,351.2,12.01,False,0,12556.0,,,"[5241.0, 15182.0, 12556.0, nan]","[189.7, -17.3, nan]",0.0,,"[nan, nan, 189.7, -17.3, nan]",0.0,656.0,1041,"[2233.0, 2583.0, 2870.0, nan]",73.93,"[6.01, 15.76, 11.51, nan]","[4.76, 1.69, 2.48, nan]",1486.0,-14.0,,3.22,True
A035890,서희건설,"=HYPERLINK(""https://finance.naver.com/item/coinfo.nhn?code=035890"", ""A035890"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A035890&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""서희건설"")",3,2230,0.0,6.03,8005,6854,6451,258.95,207.36,189.28,14.78,True,0,530.0,,,"[615.0, 698.0, 530.0, nan]","[13.5, -24.1, nan]",0.0,11.4,"[-32.4, 44.2, 13.4, -24.0, 11.4]",-1.3164512323355249,5125.0,1173356,"[8438.0, 9747.0, 10836.0, nan]",59.84,"[17.85, 17.64, 11.84, nan]","[4.39, 4.51, 6.03, nan]",11001.0,1444.0,44439842.0,3.13,True
