code,name,naverlink,fnlink,est_level,price,pegr,cur_per,est_price,est_price1,est_price2,disparity,disparity1,disparity2,rep_roe,is_cheap_comp_per,eps_level,eps,eps_expect,eps_expect_this_year_ratio,eps_list,eps증가율,eps증가율기하평균,EPS최근증가율,EPS증가율_ORG,EPS증가율_AVG,market_cap,trading_cnt,지배주주자본,최대주주지분율,ROE,PER,매출액,영업이익,자기주식수,배당수익률,True
A137400,피엔티,"=HYPERLINK(""https://stock.naver.com/domestic/stock/137400"", ""A137400"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A137400&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""피엔티"")",1,40750,0.0,13.01,48942,38729,35137,20.1,-4.96,-13.77,17.86,True,0,2890.0,,,"[2809.0, 5519.0, 2890.0, nan]","[96.5, -47.6, nan]",0.0,105.9,"[12.5, 6.2, 96.5, -47.6, 105.9]",20.427437536037594,9654.0,183508,"[4557.0, 6150.0, 6929.0, nan]",16.09,"[20.01, 26.52, 11.37, nan]","[17.94, 6.86, 13.01, nan]",7449.0,956.0,386129.0,0.53,True
A036830,솔브레인홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/036830"", ""A036830"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036830&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""솔브레인홀딩스"")",3,44600,0.0,1.6,147368,114145,102460,230.42,155.93,129.73,18.84,False,0,23248.0,,,"[4342.0, 2796.0, 23248.0, nan]","[-35.6, 731.5, nan]",0.0,95.7,"[104.1, 41.8, -35.6, 731.5, 95.7]",97.86621055024895,9145.0,74078,"[12373.0, 13050.0, 17354.0, nan]",77.27,"[7.63, 4.61, 32.06, nan]","[10.21, 12.91, 1.6, nan]",5566.0,-34.0,58000.0,1.34,True
A192400,쿠쿠홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/192400"", ""A192400"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A192400&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""쿠쿠홀딩스"")",3,24500,0.0,7.08,46748,44504,43715,90.81,81.65,78.43,11.93,True,0,4094.0,,,"[3659.0, 3861.0, 4094.0, nan]","[5.5, 6.0, nan]",0.0,18.1,"[-9.8, 11.5, 5.5, 6.0, 18.1]",5.84197264666475,8713.0,23454,"[10777.0, 11964.0, 13217.0, nan]",64.86,"[12.72, 12.08, 11.56, nan]","[4.48, 5.96, 7.08, nan]",9209.0,1140.0,4483800.0,5.34,True
A033100,제룡전기,"=HYPERLINK(""https://stock.naver.com/domestic/stock/033100"", ""A033100"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A033100&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제룡전기"")",1,52200,0.0,9.6,54437,33416,26023,4.28,-35.99,-50.15,39.64,False,0,3655.0,,,"[3510.0, 4976.0, 3655.0, nan]","[41.8, -26.5, nan]",0.0,-45.3,"[963.5, 351.8, 41.8, -26.5, -45.3]",93.87728234620553,8385.0,168563,"[1248.0, 1967.0, 2393.0, nan]",33.13,"[57.64, 49.72, 26.93, nan]","[5.71, 9.23, 9.6, nan]",2240.0,670.0,,3.13,True
A071320,지역난방공사,"=HYPERLINK(""https://stock.naver.com/domestic/stock/071320"", ""A071320"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A071320&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""지역난방공사"")",3,68300,0.63,3.29,227308,212131,206793,232.81,210.59,202.77,12.41,True,0,29268.0,20089.0,-31.4,"[17222.0, 18151.0, 29268.0, 20089.0]","[5.4, 61.2, -31.4]",5.23896978947147,-7.4,"[nan, nan, 5.4, 61.3, -7.4]",0.0,7908.0,9005,"[20885.0, 22671.0, 23014.0, 23397.0]",64.63,"[10.63, 9.65, 14.84, 10.02]","[1.42, 2.28, 3.29, 3.4]",39982.0,5296.0,,6.39,True
A032190,다우데이타,"=HYPERLINK(""https://stock.naver.com/domestic/stock/032190"", ""A032190"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A032190&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""다우데이타"")",3,19330,0.0,3.22,48887,45250,43971,152.91,134.09,127.48,12.62,True,0,5713.0,,,"[1660.0, 4290.0, 5713.0, nan]","[158.4, 33.2, nan]",0.0,82.4,"[38.6, -68.8, 158.5, 33.2, 82.4]",22.11850701721445,7403.0,113349,"[11797.0, 13555.0, 16104.0, nan]",63.29,"[5.49, 12.96, 14.76, nan]","[8.3, 2.37, 3.22, nan]",180520.0,15999.0,,2.99,True
A037460,삼지전자,"=HYPERLINK(""https://stock.naver.com/domestic/stock/037460"", ""A037460"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A037460&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""삼지전자"")",1,44400,0.0,3.18,48692,40982,38271,9.67,-7.7,-13.8,15.45,False,0,4636.0,,,"[1939.0, 3771.0, 4636.0, nan]","[94.5, 22.9, nan]",0.0,1113.7,"[57.3, -34.2, 94.5, 23.0, 1113.7]",97.50501929847735,7245.0,137445,"[3477.0, 4113.0, 4844.0, nan]",46.12,"[9.62, 16.21, 16.89, nan]","[4.38, 2.29, 3.18, nan]",42911.0,1624.0,2151015.0,3.73,True
A009240,한샘,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009240"", ""A009240"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009240&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한샘"")",2,30750,0.0,23.47,45937,34319,30232,49.39,11.61,-1.68,20.7,False,0,1967.0,1109.0,-43.6,"[-2641.0, 6422.0, 1967.0, 1109.0]","[-343.2, -69.4, -43.6]",0.0,-72.6,"[nan, nan, nan, -69.4, -72.6]",0.0,7237.0,39392,"[3428.0, 3507.0, 3998.0, 4161.0]",35.96,"[-15.77, 43.59, 12.33, 6.4]","[nan, 7.4, 23.47, 27.73]",17445.0,185.0,6933606.0,,True
A317450,명인제약,"=HYPERLINK(""https://stock.naver.com/domestic/stock/317450"", ""A317450"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A317450&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""명인제약"")",3,44100,0.0,10.26,67558,60568,58110,53.19,37.34,31.77,13.47,True,0,6718.0,,,"[6653.0, 6131.0, 6718.0, nan]","[-7.8, 9.6, nan]",0.0,-6.4,"[-3.9, 29.7, -7.8, 9.6, -6.4]",3.3465867204580446,6439.0,15938,"[4723.0, 5318.0, 7944.0, nan]",73.47,"[16.63, 13.68, 12.28, nan]","[nan, nan, 10.26, nan]",2873.0,925.0,,2.18,True
A005180,빙그레,"=HYPERLINK(""https://stock.naver.com/domestic/stock/005180"", ""A005180"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005180&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""빙그레"")",3,69200,-21.98,12.94,86811,85382,84879,25.45,23.38,22.66,11.2,True,1,5757.0,8606.0,49.5,"[8752.0, 10479.0, 5757.0, 8606.0]","[19.7, -45.1, 49.5]",-0.5886673258576725,-1.7,"[nan, 235.7, 19.7, -45.1, -1.7]",0.0,6414.0,33704,"[6416.0, 7218.0, 7438.0, 7927.0]",43.46,"[14.16, 15.14, 7.58, 10.46]","[6.25, 7.77, 12.94, 8.04]",14896.0,884.0,427230.0,4.43,True
A001060,JW중외제약,"=HYPERLINK(""https://stock.naver.com/domestic/stock/001060"", ""A001060"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A001060&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""JW중외제약"")",1,26000,0.0,10.32,27970,21809,19642,7.58,-16.12,-24.45,18.53,True,0,2470.0,,,"[1478.0, 2606.0, 2470.0, nan]","[76.3, -5.2, nan]",0.0,57.3,"[nan, 15.4, 76.3, -5.2, 57.3]",0.0,6054.0,55046,"[2654.0, 3295.0, 3694.0, nan]",42.87,"[14.63, 21.86, 17.6, nan]","[24.05, 9.21, 10.32, nan]",7753.0,945.0,736412.0,2.55,True
A067160,SOOP,"=HYPERLINK(""https://stock.naver.com/domestic/stock/067160"", ""A067160"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A067160&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""SOOP"")",3,48250,0.87,7.65,108160,73954,61924,124.17,53.27,28.34,26.78,True,0,8860.0,8343.0,-5.8,"[6489.0, 8805.0, 8860.0, 8343.0]","[35.7, 0.6, -5.8]",8.745069973363218,-2.9,"[-15.9, 24.9, 35.7, 0.6, -2.9]",6.844236134106185,5546.0,35917,"[2912.0, 3789.0, 4670.0, 5386.0]",25.81,"[28.02, 30.21, 24.08, 19.07]","[13.19, 10.32, 7.65, 5.78]",4666.0,1248.0,837863.0,4.99,True
A035890,서희건설,"=HYPERLINK(""https://stock.naver.com/domestic/stock/035890"", ""A035890"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A035890&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""서희건설"")",3,2230,0.0,6.03,7960,6836,6441,256.97,206.55,188.82,14.78,True,0,530.0,,,"[615.0, 698.0, 530.0, nan]","[13.5, -24.1, nan]",0.0,11.4,"[-32.4, 44.2, 13.4, -24.0, 11.4]",-1.3164512323355249,5125.0,1173356,"[8438.0, 9747.0, 10836.0, nan]",59.84,"[17.85, 17.64, 11.84, nan]","[4.39, 4.51, 6.03, nan]",11001.0,1444.0,44439842.0,3.13,True
A284740,쿠쿠홈시스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/284740"", ""A284740"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A284740&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""쿠쿠홈시스"")",3,21800,0.0,4.52,58499,53114,51221,168.34,143.64,134.96,13.12,True,0,5327.0,,,"[4990.0, 5662.0, 5327.0, nan]","[13.5, -5.9, nan]",0.0,14.2,"[0.7, -2.4, 13.5, -5.9, 14.2]",3.692220670123847,4891.0,13317,"[8069.0, 9584.0, 10846.0, nan]",70.09,"[14.85, 14.39, 11.7, nan]","[4.3, 3.65, 4.52, nan]",11213.0,1694.0,14950.0,4.99,True
A268280,미원에스씨,"=HYPERLINK(""https://stock.naver.com/domestic/stock/268280"", ""A268280"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A268280&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""미원에스씨"")",3,96200,0.0,11.44,108712,100442,97534,13.01,4.41,1.39,12.66,False,0,12261.0,,,"[3681.0, 10913.0, 12261.0, nan]","[196.5, 12.4, nan]",0.0,31.2,"[-18.9, -71.0, 196.5, 12.3, 31.2]",0.5429047728179759,4810.0,1693,"[3731.0, 4063.0, 4485.0, nan]",73.54,"[4.95, 14.0, 14.34, nan]","[37.33, 13.71, 11.44, nan]",5321.0,655.0,185569.0,2.28,True
A041190,우리기술투자,"=HYPERLINK(""https://stock.naver.com/domestic/stock/041190"", ""A041190"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A041190&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""우리기술투자"")",3,5580,0.0,5.59,18728,14072,12434,235.62,152.18,122.84,20.38,False,0,1316.0,,,"[1452.0, 1759.0, 1316.0, nan]","[21.1, -25.2, nan]",0.0,,[],51.0157099124823,4687.0,897682,"[5211.0, 6662.0, 7764.0, nan]",30.91,"[26.51, 24.89, 15.33, nan]","[4.43, 3.93, 5.59, nan]",1489.0,1381.0,6128844.0,,True
A009900,명신산업,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009900"", ""A009900"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009900&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""명신산업"")",3,8690,-0.46,6.89,22864,18368,16786,163.11,111.36,93.16,17.22,True,1,1302.0,1798.0,38.1,"[2909.0, 2460.0, 1302.0, 1798.0]","[-15.4, -47.1, 38.1]",-14.81955500697646,30.0,"[89.1, 78.1, -15.4, -47.1, 30.0]",14.399721485841145,4560.0,156766,"[5352.0, 6975.0, 7559.0, 8795.0]",45.45,"[33.22, 20.95, 9.4, 11.54]","[6.53, 4.19, 6.89, 4.83]",16192.0,1026.0,,1.11,True
A340570,티앤엘,"=HYPERLINK(""https://stock.naver.com/domestic/stock/340570"", ""A340570"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A340570&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""티앤엘"")",1,55400,0.44,10.47,56395,39755,33903,1.8,-28.24,-38.8,24.38,False,1,4684.0,6385.0,36.3,"[3376.0, 5710.0, 4684.0, 6385.0]","[69.1, -18.0, 36.3]",23.637753484887234,3.7,"[7.8, 29.9, 69.1, -18.0, 3.7]",15.025154601710987,4503.0,32119,"[1296.0, 1714.0, 2012.0, 2454.0]",42.7,"[23.29, 30.84, 20.44, 23.24]","[11.85, 11.72, 10.47, 8.68]",1642.0,464.0,110869.0,3.06,True
A211050,인카금융서비스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/211050"", ""A211050"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A211050&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""인카금융서비스"")",2,9020,0.2,9.08,17193,10387,7993,90.61,15.15,-11.39,42.48,False,3,1410.0,1744.0,23.7,"[574.0, 1207.0, 1410.0, 1744.0]","[110.3, 16.8, 23.7]",44.83847328866011,48.3,"[12.5, 40.0, 110.2, 16.8, 48.3]",41.80758229818649,4444.0,122438,"[967.0, 1483.0, 2163.0, nan]",43.95,"[34.68, 50.62, 39.66, 39.72]","[5.52, 4.65, 9.08, 5.17]",10218.0,948.0,3100.0,2.89,True
A018290,브이티,"=HYPERLINK(""https://stock.naver.com/domestic/stock/018290"", ""A018290"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A018290&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""브이티"")",2,12320,0.47,10.22,23341,14652,11597,89.46,18.93,-5.87,36.19,True,0,1713.0,1397.0,-18.4,"[776.0, 2739.0, 1713.0, 1397.0]","[253.0, -37.5, -18.4]",21.6507975382755,-16.2,"[-25.2, 139.9, 253.2, -37.5, -16.2]",27.120418902886655,4305.0,178939,"[1172.0, 2325.0, 2424.0, 3010.0]",39.25,"[28.0, 56.07, 25.66, 17.96]","[21.04, 14.6, 10.22, 8.82]",4372.0,829.0,305480.0,,True
A101160,월덱스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/101160"", ""A101160"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A101160&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""월덱스"")",3,24800,0.0,8.68,35616,27841,25107,43.61,12.26,1.24,18.41,False,0,2482.0,,,"[3261.0, 3939.0, 2482.0, nan]","[20.8, -37.0, nan]",0.0,47.4,"[24.1, 29.7, 20.8, -37.0, 47.4]",12.54425871020024,4095.0,110458,"[2395.0, 3075.0, 3466.0, nan]",35.07,"[25.3, 23.78, 12.53, nan]","[7.85, 4.3, 8.68, nan]",2918.0,585.0,,0.46,True
A013030,하이록코리아,"=HYPERLINK(""https://stock.naver.com/domestic/stock/013030"", ""A013030"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A013030&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""하이록코리아"")",3,34500,1.3,7.43,40890,39679,39254,18.52,15.01,13.78,11.49,True,3,4141.0,4320.0,4.3,"[3655.0, 3718.0, 4141.0, 4320.0]","[1.7, 11.4, 4.3]",5.7215408219469355,37.3,"[73.9, 46.9, 1.7, 11.4, 37.3]",31.776998624320328,4060.0,29199,"[4035.0, 4317.0, 4544.0, 4940.0]",39.73,"[12.13, 11.38, 11.35, 10.72]","[7.29, 6.76, 7.43, 7.99]",2146.0,589.0,,4.39,True
A215200,메가스터디교육,"=HYPERLINK(""https://stock.naver.com/domestic/stock/215200"", ""A215200"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A215200&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""메가스터디교육"")",3,38100,1.34,5.33,70140,58377,54239,84.09,53.22,42.36,15.85,False,2,7903.0,8992.0,13.8,"[8006.0, 3991.0, 7903.0, 8992.0]","[-50.1, 98.0, 13.8]",3.9846735304053027,13.4,"[27.6, -8.3, -50.1, 98.0, 13.4]",5.564953344894286,3949.0,39696,"[4774.0, 4488.0, 4971.0, 5592.0]",41.21,"[21.07, 9.97, 18.03, 17.65]","[7.58, 10.97, 5.33, 4.24]",8849.0,1210.0,11960.0,7.12,True
A012030,DB,"=HYPERLINK(""https://stock.naver.com/domestic/stock/012030"", ""A012030"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A012030&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""DB"")",3,1886,0.0,6.03,3172,2736,2582,68.17,45.05,36.92,14.63,True,0,244.0,,,"[101.0, 459.0, 244.0, nan]","[354.5, -46.8, nan]",0.0,39.7,"[-73.7, 254.9, 355.3, -46.7, 39.7]",25.908950130121376,3794.0,1193605,"[3949.0, 3935.0, 4492.0, nan]",43.82,"[5.96, 23.42, 11.67, nan]","[17.19, 2.84, 6.03, nan]",6435.0,416.0,10143400.0,,True
A097520,엠씨넥스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/097520"", ""A097520"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A097520&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""엠씨넥스"")",3,20600,0.54,10.03,31411,27321,25882,52.48,32.62,25.64,14.37,True,0,2877.0,2583.0,-10.2,"[1553.0, 3538.0, 2877.0, 2583.0]","[127.8, -18.7, -10.2]",18.47867828384231,-24.8,"[-42.1, 21.5, 127.8, -18.7, -24.8]",-0.40824409003704654,3585.0,59441,"[3236.0, 3722.0, 3855.0, 4121.0]",31.03,"[8.83, 18.28, 13.61, 11.27]","[19.48, 5.42, 10.03, 7.98]",12792.0,520.0,1147328.0,3.47,True
A265520,AP시스템,"=HYPERLINK(""https://stock.naver.com/domestic/stock/265520"", ""A265520"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A265520&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""AP시스템"")",3,22750,0.0,12.38,27596,26179,25681,21.3,15.07,12.88,12.01,True,0,1565.0,,,"[3929.0, 3389.0, 1565.0, nan]","[-13.7, -53.8, nan]",0.0,247.5,"[43.9, -27.0, -13.7, -53.8, 247.5]",7.794908162445724,3424.0,67380,"[3214.0, 3365.0, 3676.0, nan]",25.57,"[20.3, 15.74, 6.76, nan]","[5.68, 4.65, 12.38, nan]",4601.0,333.0,305887.0,1.76,True
A119850,지엔씨에너지,"=HYPERLINK(""https://stock.naver.com/domestic/stock/119850"", ""A119850"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A119850&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""지엔씨에너지"")",1,20700,0.0,12.73,26656,19679,17225,28.77,-4.93,-16.79,21.37,False,0,2428.0,,,"[692.0, 2340.0, 2428.0, nan]","[238.2, 3.8, nan]",0.0,-5.6,"[519.8, -58.4, 237.9, 3.8, -5.6]",53.55377171923941,3405.0,119288,"[1206.0, 1589.0, 2188.0, nan]",33.55,"[9.7, 27.54, 21.15, nan]","[6.15, 3.51, 12.73, nan]",2626.0,494.0,280867.0,0.49,True
A200880,서연이화,"=HYPERLINK(""https://stock.naver.com/domestic/stock/200880"", ""A200880"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A200880&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""서연이화"")",3,12410,0.0,5.86,43455,43399,43379,250.16,249.71,249.55,10.88,True,0,2220.0,,,"[5837.0, 5450.0, 2220.0, nan]","[-6.6, -59.3, nan]",0.0,188.2,"[111.8, 183.4, -6.6, -59.3, 188.2]",45.74451277669227,3354.0,88276,"[8816.0, 10998.0, 11714.0, nan]",57.06,"[19.68, 14.87, 5.28, nan]","[3.29, 2.16, 5.86, nan]",45053.0,1618.0,5686.0,1.92,True
A092460,한라IMS,"=HYPERLINK(""https://stock.naver.com/domestic/stock/092460"", ""A092460"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A092460&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한라IMS"")",1,19430,0.0,11.41,20146,15609,14014,3.68,-19.66,-27.87,18.82,True,0,1490.0,,,"[4130.0, 802.0, 1490.0, nan]","[-80.6, 85.8, nan]",0.0,17.7,"[99.4, 788.2, -80.6, 85.8, 17.7]",49.68282290974844,3324.0,118231,"[1623.0, 1717.0, 1987.0, nan]",55.47,"[55.21, 8.22, 13.76, nan]","[1.61, 10.16, 11.41, nan]",1335.0,223.0,,3.65,True
A010690,화신,"=HYPERLINK(""https://stock.naver.com/domestic/stock/010690"", ""A010690"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A010690&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""화신"")",3,9360,0.99,4.35,19773,18003,17381,111.25,92.34,85.69,13.05,True,2,1910.0,2520.0,31.9,"[2213.0, 1534.0, 1910.0, 2520.0]","[-30.7, 24.5, 31.9]",4.403676875390561,-2.8,"[204.4, 4.1, -30.7, 24.5, -2.8]",21.588596583096887,3269.0,223327,"[4451.0, 5175.0, 5714.0, 6520.0]",50.41,"[19.27, 11.13, 12.25, 14.39]","[6.18, 4.45, 4.35, 3.71]",19625.0,1024.0,171969.0,2.05,True
A011760,현대코퍼레이션,"=HYPERLINK(""https://stock.naver.com/domestic/stock/011760"", ""A011760"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A011760&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""현대코퍼레이션"")",3,24650,0.46,3.28,83895,69954,65050,240.34,183.79,163.9,15.78,True,1,6561.0,7761.0,18.3,"[6326.0, 9152.0, 6561.0, 7761.0]","[44.7, -28.3, 18.3]",7.067454395214767,-53.6,"[108.3, 6.3, 44.7, -28.3, -53.6]",1.2851184581679442,3261.0,24516,"[5774.0, 6520.0, 6927.0, 7918.0]",27.12,"[16.57, 19.7, 12.91, 13.83]","[2.98, 2.09, 3.28, 3.18]",75543.0,1401.0,1218000.0,3.25,True
A243070,휴온스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/243070"", ""A243070"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A243070&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""휴온스"")",3,26900,0.0,7.69,34357,33152,32728,27.72,23.24,21.66,11.62,False,0,3561.0,,,"[4213.0, 2459.0, 3561.0, nan]","[-41.6, 44.8, nan]",0.0,-97.2,"[-27.0, 124.1, -41.6, 44.8, -97.2]",-47.80596993463004,3223.0,32644,"[3254.0, 3460.0, 3739.0, nan]",44.82,"[16.61, 8.77, 11.85, nan]","[9.11, 11.14, 7.69, nan]",6208.0,456.0,327900.0,3.36,True
A484590,삼양컴텍,"=HYPERLINK(""https://stock.naver.com/domestic/stock/484590"", ""A484590"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A484590&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""삼양컴텍"")",1,7770,0.0,19.99,8033,5781,4989,3.38,-25.6,-35.79,22.95,True,0,640.0,,,"[288.0, 515.0, 640.0, nan]","[78.8, 24.3, nan]",0.0,-52.4,"[nan, nan, 78.8, 24.2, -52.4]",0.0,3202.0,113995,"[371.0, 534.0, 1565.0, nan]",44.69,"[0, 36.45, 21.6, nan, nan]","[nan, nan, 19.99, nan]",1546.0,266.0,,,True
A064820,케이프,"=HYPERLINK(""https://stock.naver.com/domestic/stock/064820"", ""A064820"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A064820&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""케이프"")",3,10210,0.0,5.18,14461,11965,11087,41.63,17.19,8.59,16.07,True,0,1922.0,,,"[787.0, 508.0, 1922.0, nan]","[-35.5, 278.3, nan]",0.0,1957.2,"[-99.2, 10564.4, -35.5, 278.4, 1957.2]",112.01312832578228,3151.0,122574,"[2082.0, 2124.0, 3014.0, nan]",30.75,"[12.11, 7.46, 23.12, nan]","[5.46, 11.3, 5.18, nan]",5798.0,500.0,,7.04,True
A236200,슈프리마,"=HYPERLINK(""https://stock.naver.com/domestic/stock/236200"", ""A236200"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A236200&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""슈프리마"")",1,43600,0.43,8.74,48098,43432,41791,10.32,-0.39,-4.15,13.27,False,1,4474.0,5570.0,24.5,"[3191.0, 4516.0, 4474.0, 5570.0]","[41.5, -0.9, 24.5]",20.411088375320308,25.5,"[-21.1, 28.5, 41.5, -0.9, 25.5]",12.276997486780816,3041.0,57904,"[2041.0, 2367.0, 2711.0, nan]",33.92,"[11.9, 14.74, 12.75, 14.38]","[6.53, 5.39, 8.74, 7.83]",1373.0,327.0,79833.0,,True
