code,name,naverlink,fnlink,est_level,price,pegr,cur_per,est_price,est_price1,est_price2,disparity,disparity1,disparity2,rep_roe,is_cheap_comp_per,eps_level,eps,eps_expect,eps_expect_this_year_ratio,eps_list,eps증가율,eps증가율기하평균,EPS최근증가율,EPS증가율_ORG,EPS증가율_AVG,market_cap,trading_cnt,지배주주자본,최대주주지분율,ROE,PER,매출액,영업이익,자기주식수,배당수익률,True
A179290,엠아이텍,"=HYPERLINK(""https://stock.naver.com/domestic/stock/179290"", ""A179290"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A179290&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""엠아이텍"")",3,4460,0.0,10.78,6183,4960,4532,38.64,11.22,1.62,17.12,True,0,628.0,,,"[398.0, 565.0, 628.0, nan]","[42.0, 11.2, nan]",0.0,-16.9,"[54.7, -34.2, 42.1, 11.1, -16.9]",5.955882633358822,1444.0,222082,"[929.0, 1088.0, 1259.0, nan]",53.09,"[14.5, 18.13, 17.32, nan]","[16.99, 14.36, 10.78, nan]",672.0,207.0,,1.77,True
A005710,대원산업,"=HYPERLINK(""https://stock.naver.com/domestic/stock/005710"", ""A005710"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005710&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대원산업"")",3,9810,0.0,3.69,36397,32543,31194,271.02,231.73,217.98,13.44,True,0,3836.0,,,"[1784.0, 3624.0, 3836.0, nan]","[103.1, 5.8, nan]",0.0,-23.9,"[15.0, -5.1, 103.2, 5.9, -23.9]",12.313943099994962,1966.0,28266,"[4458.0, 5124.0, 5845.0, nan]",62.95,"[8.28, 15.16, 14.01, nan]","[3.27, 1.63, 3.69, nan]",10589.0,708.0,,1.77,True
A080470,성창오토텍,"=HYPERLINK(""https://stock.naver.com/domestic/stock/080470"", ""A080470"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A080470&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""성창오토텍"")",3,2880,0.0,3.46,10055,9105,8773,249.13,216.15,204.61,13.09,True,0,1163.0,,,"[753.0, 748.0, 1163.0, nan]","[-0.7, 55.5, nan]",0.0,-5.6,"[-39.2, 134.6, -0.8, 55.6, -5.6]",15.756388639797049,210.0,24821,"[481.0, 530.0, 604.0, nan]",52.38,"[11.96, 10.8, 14.99, nan]","[6.68, 4.78, 3.46, nan]",2435.0,116.0,,1.74,True
A009780,엠에스씨,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009780"", ""A009780"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009780&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""엠에스씨"")",3,5920,0.0,6.06,13099,11846,11408,121.27,100.11,92.7,13.12,True,0,1307.0,,,"[1049.0, 1237.0, 1307.0, nan]","[17.9, 5.7, nan]",0.0,4.1,"[17.8, 1.9, 17.9, 5.7, 4.1]",9.262667564083959,1042.0,45064,"[1504.0, 1696.0, 1892.0, nan]",73.22,"[13.03, 13.61, 12.83, nan]","[5.02, 4.46, 6.06, nan]",1977.0,297.0,,1.64,True
A043150,바텍,"=HYPERLINK(""https://stock.naver.com/domestic/stock/043150"", ""A043150"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A043150&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""바텍"")",3,17930,-3.63,7.24,33614,33484,33439,87.47,86.75,86.5,10.85,True,1,2701.0,3277.0,21.3,"[3483.0, 3712.0, 2701.0, 3277.0]","[6.6, -27.2, 21.3]",-1.9946475226628957,17.4,"[50.1, -32.7, 6.6, -27.2, 17.4]",-1.6463486797560933,2663.0,31725,"[3986.0, 4534.0, 4957.0, 5386.0]",53.65,"[13.83, 12.94, 8.46, 9.41]","[9.55, 5.09, 7.24, 5.47]",4264.0,548.0,,1.53,True
A445180,퓨릿,"=HYPERLINK(""https://stock.naver.com/domestic/stock/445180"", ""A445180"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A445180&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""퓨릿"")",1,8070,0.0,9.85,8894,7486,6993,10.21,-7.24,-13.34,15.32,True,0,893.0,,,"[837.0, 705.0, 893.0, nan]","[-15.8, 26.7, nan]",0.0,46.7,"[55.1, -0.2, -15.7, 26.6, 46.7]",19.367678224320972,1387.0,67366,"[833.0, 933.0, 1075.0, nan]",50.33,"[19.82, 13.39, 15.1, nan]","[13.03, 7.5, 9.85, nan]",1425.0,172.0,,1.37,True
A032620,GC메디아이,"=HYPERLINK(""https://stock.naver.com/domestic/stock/032620"", ""A032620"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A032620&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""GC메디아이"")",3,2970,0.0,5.15,3974,3340,3119,33.8,12.47,5.01,15.36,True,0,708.0,,,"[-33.0, -30.0, 708.0, nan]","[-9.1, -2460.0, nan]",0.0,-97.0,"[-73.1, nan, nan, nan, -97.0]",0.0,1550.0,257581,"[1051.0, 992.0, 1415.0, nan]",53.03,"[-1.54, -1.55, 30.72, nan]","[nan, nan, 5.15, nan]",1977.0,75.0,1413299.0,1.37,True
A009450,경동나비엔,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009450"", ""A009450"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009450&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""경동나비엔"")",1,64600,0.33,9.01,74802,63340,59329,15.79,-1.95,-8.16,15.11,True,1,6157.0,11851.0,92.5,"[5707.0, 8535.0, 6157.0, 11851.0]","[49.6, -27.9, 92.5]",27.57508431472868,52.2,"[-36.9, 55.2, 49.5, -27.9, 52.2]",9.946760367496378,9411.0,36947,"[5846.0, 6954.0, 7705.0, 9318.0]",57.61,"[15.09, 19.43, 12.24, 20.28]","[8.27, 10.29, 9.01, 5.45]",15022.0,1434.0,115660.0,1.35,True
A036830,솔브레인홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/036830"", ""A036830"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036830&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""솔브레인홀딩스"")",3,40800,0.0,1.6,148463,114552,102682,263.88,180.76,151.67,18.84,False,0,23248.0,,,"[4342.0, 2796.0, 23248.0, nan]","[-35.6, 731.5, nan]",0.0,95.7,"[104.1, 41.8, -35.6, 731.5, 95.7]",97.86621055024895,8366.0,81503,"[12373.0, 13050.0, 17354.0, nan]",77.27,"[7.63, 4.61, 32.06, nan]","[10.21, 12.91, 1.6, nan]",5566.0,-34.0,58000.0,1.34,True
A462860,더즌,"=HYPERLINK(""https://stock.naver.com/domestic/stock/462860"", ""A462860"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A462860&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""더즌"")",1,2380,0.0,23.94,2564,1747,1461,7.75,-26.58,-38.59,26.75,False,0,158.0,,,"[187.0, 161.0, 158.0, nan]","[-13.9, -1.9, nan]",0.0,15.0,"[nan, 37.5, -13.9, -2.1, 15.0]",0.0,1708.0,479378,"[304.0, 411.0, 731.0, nan]",52.78,"[46.51, 28.06, 19.29, nan]","[nan, nan, 23.94, nan]",600.0,136.0,958221.0,0.79,True
A489460,바이오비쥬,"=HYPERLINK(""https://stock.naver.com/domestic/stock/489460"", ""A489460"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A489460&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""바이오비쥬"")",1,6070,3.94,45.19,8241,6052,5286,35.76,-0.29,-12.91,21.45,True,1,298.0,425.0,42.6,"[307.0, 629.0, 298.0, 425.0]","[104.9, -52.6, 42.6]",11.467075909807779,35.6,"[455.7, 363.7, 104.9, -52.6, 35.6]",102.36318047732111,913.0,70678,"[115.0, 309.0, 620.0, 378.0]",59.82,"[34.17, 33.86, 8.94, 12.83]","[nan, nan, 45.19, 14.27]",285.0,42.0,58552.0,0.74,True
A073010,케이에스피,"=HYPERLINK(""https://stock.naver.com/domestic/stock/073010"", ""A073010"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A073010&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""케이에스피"")",1,3310,0.0,25.74,3507,2743,2475,5.94,-17.14,-25.22,18.21,True,0,163.0,,,"[344.0, 384.0, 163.0, nan]","[11.6, -57.6, nan]",0.0,22.9,"[75.5, 222.1, 11.6, -57.5, 22.9]",26.933007634169304,1330.0,402756,"[463.0, 714.0, 831.0, nan]",59.69,"[31.81, 25.99, 8.49, nan]","[8.57, 11.09, 25.74, nan]",955.0,115.0,121856.0,0.48,True
A069620,대웅제약,"=HYPERLINK(""https://stock.naver.com/domestic/stock/069620"", ""A069620"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A069620&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대웅제약"")",1,119500,0.82,10.19,120821,103018,96787,1.11,-13.79,-19.01,14.88,True,0,16904.0,14959.0,-11.5,"[10507.0, 2135.0, 16904.0, 14959.0]","[-79.7, 691.8, -11.5]",12.465228167306641,18.3,"[72.4, 188.2, -79.7, 691.8, 18.3]",56.698739719909156,13846.0,38981,"[7673.0, 7946.0, 10061.0, 11849.0]",61.16,"[17.7, 3.17, 21.75, 15.82]","[11.12, 59.21, 10.19, 7.99]",15709.0,1968.0,80305.0,0.35,True
